EnodeB_id,cell_id,measurement_end,RRC_ConnEstabAtt_Em,RRC_ConnEstabAtt_Hpa,RRC_ConnEstabAtt_Mod,RRC_ConnEstabAtt_Mos,RRC_ConnEstabAtt_Mta,RRC_ConnEstabAtt,RRC_ConnReEstabAtt_Em,RRC_ConnReEstabAtt_Hpa,RRC_ConnReEstabAtt_Mod,RRC_ConnReEstabAtt_Mos,RRC_ConnReEstabAtt_Mta,RRC_ConnReEstabAtt,RRC_ConnEstabSucc_Em,RRC_ConnEstabSucc_Hpa,RRC_ConnEstabSucc_Mod,RRC_ConnEstabSucc_Mos,RRC_ConnEstabSucc_Mta,RRC_ConnEstabSucc,RRC_ConnMax,S1SIG_ConnEstabAtt_Em,S1SIG_ConnEstabAtt_Hpa,S1SIG_ConnEstabAtt_Mod,S1SIG_ConnEstabAtt_Mos,S1SIG_ConnEstabAtt_Mta,S1SIG_ConnEstabAtt,S1SIG_ConnEstabSucc_Em,S1SIG_ConnEstabSucc_Hpa,S1SIG_ConnEstabSucc_Mod,S1SIG_ConnEstabSucc_Mos,S1SIG_ConnEstabSucc_Mta,S1SIG_ConnEstabSucc,ERAB_EstabInitAttNbr_QCI1,ERAB_EstabInitAttNbr_QCI2,ERAB_EstabInitAttNbr_QCI3,ERAB_EstabInitAttNbr_QCI4,ERAB_EstabInitAttNbr_QCI5,ERAB_EstabInitAttNbr_QCI6,ERAB_EstabInitAttNbr_QCI7,ERAB_EstabInitAttNbr_QCI8,ERAB_EstabInitAttNbr_QCI9,ERAB_EstabInitSuccNbr_QCI1,ERAB_EstabInitSuccNbr_QCI2,ERAB_EstabInitSuccNbr_QCI3,ERAB_EstabInitSuccNbr_QCI4,ERAB_EstabInitSuccNbr_QCI5,ERAB_EstabInitSuccNbr_QCI6,ERAB_EstabInitSuccNbr_QCI7,ERAB_EstabInitSuccNbr_QCI8,ERAB_EstabInitSuccNbr_QCI9,ERAB_EstabAddAttNbr_QCI,ERAB_EstabAddSuccNbr_QCI,ERAB_SessionTimeQCI_QCI,ERAB_RelActNbr_QCI1,ERAB_RelActNbr_QCI2,ERAB_RelActNbr_QCI3,ERAB_RelActNbr_QCI4,ERAB_RelActNbr_QCI5,ERAB_RelActNbr_QCI6,ERAB_RelActNbr_QCI7,ERAB_RelActNbr_QCI8,ERAB_RelActNbr_QCI9,ERAB_SessionTimeUE,UL_RSSI
1,12314,11/20/2025 14:30:00,0,0,418,28,265,711,0,0,0,0,0,0,0,0,414,28,262,704,46,0,0,396,20,281,697,0,0,388,20,278,686,35,14,7,63,49,14,28,183,218,35,14,7,63,49,14,28,183,218,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2700|919|742|2730|907|3909|1648|6357|6623,5,0,0,2,0,1,1,2,1,30174,
1,12314,11/20/2025 14:45:00,0,0,391,30,245,666,0,0,0,0,0,0,0,0,383,29,240,652,50,0,0,354,15,251,620,0,0,350,15,248,613,33,13,7,59,46,20,33,196,202,33,13,7,59,45,20,33,192,200,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2713|1054|680|2634|1369|3630|1565|6243|6558,5,1,0,1,0,2,1,2,1,28933,
1,12314,11/20/2025 15:00:00,0,0,328,16,252,596,0,0,0,0,0,0,0,0,325,16,247,588,44,0,0,352,31,255,638,0,0,348,31,250,629,24,6,6,53,47,18,24,147,206,24,6,6,53,47,18,24,144,202,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2550|975|661|2795|1253|3892|1421|5986|6053,4,0,0,1,0,1,1,3,2,27791,
1,12314,11/20/2025 15:15:00,0,0,386,23,253,662,0,0,0,0,0,0,0,0,382,23,248,653,37,0,0,337,28,250,615,0,0,330,27,248,605,33,13,13,65,52,13,33,196,196,33,13,13,65,51,13,33,194,194,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2486|917|686|2692|1072|4488|1414|6452|6506,3,1,0,0,0,1,0,2,1,24761,
1,12314,11/20/2025 15:30:00,0,0,388,22,230,640,0,0,0,0,0,0,0,0,380,22,225,627,48,0,0,326,15,223,564,0,0,319,15,219,553,25,6,6,56,50,13,25,163,194,25,6,6,56,49,13,25,163,194,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2529|676|698|2903|948|4484|1615|5840|6452,5,1,0,1,0,2,1,3,1,25351,
1,12314,11/20/2025 15:45:00,0,0,345,17,229,591,0,0,0,0,0,0,0,0,342,17,224,583,48,0,0,323,13,255,591,0,0,320,13,250,583,23,6,6,52,47,12,23,146,175,23,6,6,52,47,12,23,143,172,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2424|1077|618|2877|705|4130|1430|5550|6331,3,0,0,1,0,2,1,3,1,26417,
1,12314,11/20/2025 16:00:00,0,0,321,28,201,550,0,0,0,0,0,0,0,0,318,27,199,544,47,0,0,326,18,237,581,0,0,323,18,232,573,27,11,5,49,44,16,22,147,169,27,11,5,48,44,16,22,144,166,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2425|701|623|2906|970|3366|1409|6256|5957,4,0,0,0,0,1,0,3,1,24384,
1,12314,11/20/2025 16:15:00,0,0,366,30,238,634,0,0,0,0,0,0,0,0,362,30,233,625,37,0,0,328,23,224,575,0,0,325,23,222,570,31,13,6,63,44,19,25,156,219,31,13,6,62,44,19,25,153,217,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2453|946|656|2682|1088|3895|1411|5367|6539,3,0,0,1,0,1,0,3,1,25446,
1,12314,11/20/2025 16:30:00,0,0,335,20,251,606,0,0,0,0,0,0,0,0,328,20,248,596,40,0,0,356,27,206,589,0,0,352,27,204,583,30,6,6,60,48,18,30,173,203,30,6,6,59,48,18,30,171,199,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2594|855|676|2440|1140|4593|1554|6253|6289,5,1,0,2,0,1,0,2,1,28375,
1,12314,11/20/2025 16:45:00,0,0,371,16,230,617,0,0,0,0,0,0,0,0,367,16,225,608,44,0,0,395,25,247,667,0,0,391,25,245,661,30,12,12,61,49,18,30,170,188,30,12,12,60,49,18,29,167,186,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2725|896|770|2593|1183|3686|1470|6279|6773,4,0,0,2,0,1,1,2,2,29528,
1,12314,11/20/2025 17:00:00,0,0,360,33,227,620,0,0,0,0,0,0,0,0,353,33,225,611,39,0,0,365,30,220,615,0,0,361,29,216,606,24,6,6,55,49,12,24,177,196,24,6,6,54,49,12,24,177,196,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2743|1185|748|2848|1100|4367|1518|7178|7128,4,0,0,2,0,1,0,3,2,26613,
1,12314,11/20/2025 17:15:00,0,0,438,27,230,695,0,0,0,0,0,0,0,0,434,26,228,688,57,0,0,387,27,238,652,0,0,383,27,236,646,28,7,14,62,48,14,34,206,213,27,7,14,61,48,14,34,206,213,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2894|815|769|2800|1329|3778|1701|7155|7354,4,1,0,0,0,1,0,2,1,27746,
1,12314,11/20/2025 17:30:00,0,0,431,20,260,711,0,0,0,0,0,0,0,0,427,20,257,704,57,0,0,373,18,241,632,0,0,366,18,236,620,35,14,7,63,49,14,28,204,225,35,14,7,63,49,14,28,204,221,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2843|1239|750|3206|1210|3813|1682|6722|7253,6,0,0,2,0,1,0,2,2,28723,
1,12314,11/20/2025 17:45:00,0,0,451,26,240,717,0,0,0,0,0,0,0,0,442,26,235,703,55,0,0,441,21,255,717,0,0,432,21,252,705,35,7,7,63,49,21,35,183,218,35,7,7,62,49,21,35,179,214,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2956|943|843|3498|1286|4562|1598|7522|7307,5,0,0,2,0,3,0,3,3,28932,
1,12314,11/20/2025 18:00:00,0,0,463,27,254,744,0,0,0,0,0,0,0,0,454,26,251,731,57,0,0,490,28,313,831,0,0,485,27,307,819,37,15,15,73,58,15,29,183,234,36,15,15,73,57,15,29,181,234,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3062|821|857|3040|1588|5170|1964|6990|7812,6,1,0,0,0,2,0,2,2,32643,
1,12314,11/20/2025 18:15:00,0,0,478,33,253,764,0,0,0,0,0,0,0,0,468,33,250,751,58,0,0,483,31,260,774,0,0,478,30,257,765,30,8,15,75,60,15,38,188,240,30,8,15,75,59,15,38,186,238,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3168|951|893|3135|1308|4280|1917|7811|7888,6,0,0,2,0,3,1,2,2,30311,
1,12314,11/20/2025 18:30:00,0,0,481,21,337,839,0,0,0,0,0,0,0,0,471,21,330,822,43,0,0,445,30,331,806,0,0,441,30,328,799,41,8,8,82,58,16,33,247,279,41,8,8,81,58,16,32,247,279,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3261|1101|798|3029|860|4693|2069|7257|8213,6,0,0,2,0,3,0,4,1,34246,
1,12314,11/20/2025 18:45:00,0,0,511,27,332,870,0,0,0,0,0,0,0,0,501,26,325,852,56,0,0,506,28,286,820,0,0,496,27,280,803,43,17,9,77,60,17,34,222,298,43,17,9,77,59,17,34,222,295,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3423|943|951|3380|1637|5451|1857|7305|8448,5,1,0,0,0,3,0,2,1,35819,
1,12314,11/20/2025 19:00:00,0,0,446,44,274,764,0,0,0,0,0,0,0,0,437,43,269,749,63,0,0,459,18,351,828,0,0,454,18,344,816,37,7,15,67,60,22,37,202,247,36,7,15,67,60,22,36,200,245,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3357|1130|855|3875|1079|4761|1817|8723|8639,7,1,0,1,0,2,0,3,2,30870,
1,12314,11/20/2025 19:15:00,0,0,539,21,351,911,0,0,0,0,0,0,0,0,528,21,344,893,67,0,0,490,37,300,827,0,0,485,37,297,819,45,9,9,80,63,27,45,250,277,44,9,9,78,63,27,45,248,274,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3531|1486|917|3754|923|6152|2064|8732|9097,7,0,0,1,0,3,0,3,2,33691,
1,12314,11/20/2025 19:30:00,0,0,471,27,310,808,0,0,0,0,0,0,0,0,462,27,307,796,70,0,0,470,19,357,846,0,0,461,19,353,833,40,8,8,80,56,24,32,215,263,40,8,8,79,55,24,31,211,260,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3513|1134|980|3714|1464|4899|2065|8990|9017,5,0,0,1,0,1,1,2,3,37943,
1,12314,11/20/2025 19:45:00,0,0,449,20,314,783,0,0,0,0,0,0,0,0,440,20,308,768,51,0,0,519,20,279,818,0,0,509,20,276,805,38,8,8,69,54,15,38,230,253,38,8,8,68,54,15,37,225,250,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3571|1135|881|4138|1731|6127|2169|7407|8771,7,0,0,1,0,2,0,2,1,33516,
1,12314,11/20/2025 20:00:00,0,0,531,20,318,869,0,0,0,0,0,0,0,0,520,20,315,855,51,0,0,498,32,344,874,0,0,493,31,341,865,34,17,9,86,60,17,43,222,291,34,17,9,84,59,17,43,218,291,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3527|1149|991|4034|1692|5836|2314|8973|9004,5,1,0,1,0,1,1,3,3,38464,
1,12314,11/20/2025 20:15:00,0,0,459,42,300,801,0,0,0,0,0,0,0,0,454,42,297,793,46,0,0,547,36,303,886,0,0,536,36,297,869,40,8,16,71,56,24,40,238,262,40,8,16,71,55,24,39,236,262,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3449|1304|923|3265|1644|5902|2176|7906|8475,7,0,0,2,0,1,1,2,2,37908,
1,12314,11/20/2025 20:30:00,0,0,537,21,341,899,0,0,0,0,0,0,0,0,532,21,338,891,70,0,0,495,29,295,819,0,0,490,29,292,811,36,18,9,80,71,18,45,232,267,36,18,9,79,71,18,44,227,262,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3373|1386|943|3504|1112|4934|2201|8291|8653,5,1,0,2,0,3,0,3,2,31366,
1,12314,11/20/2025 20:45:00,0,0,522,32,356,910,0,0,0,0,0,0,0,0,517,32,349,898,46,0,0,466,30,302,798,0,0,461,30,299,790,45,18,9,81,63,27,36,225,314,44,18,9,81,63,26,35,221,308,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3474|1001|891|3353|1743|4770|2077|8595|8665,5,0,0,2,0,1,1,2,1,34322,
1,12314,11/20/2025 21:00:00,0,0,439,35,298,772,0,0,0,0,0,0,0,0,435,35,292,762,68,0,0,513,21,337,871,0,0,503,21,330,854,30,8,8,69,61,23,30,191,229,29,8,8,68,61,23,30,189,227,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3395|1483|828|3510|936|5895|2052|7953|8331,5,1,0,2,0,3,1,3,3,36428,
1,12314,11/20/2025 21:15:00,0,0,444,27,274,745,0,0,0,0,0,0,0,0,435,26,269,730,63,0,0,510,29,305,844,0,0,505,28,302,835,29,15,7,73,58,22,29,197,226,29,15,7,72,57,22,29,193,224,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3275|1086|880|3480|1488|5362|2013|8010|7797,5,1,0,1,0,2,1,2,2,31064,
1,12314,11/20/2025 21:30:00,0,0,482,38,301,821,0,0,0,0,0,0,0,0,477,37,295,809,42,0,0,429,42,253,724,0,0,425,41,248,714,40,8,8,73,65,24,32,218,259,40,8,8,72,64,24,31,214,254,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3227|1395|887|3575|1613|5691|1807|8167|7903,5,0,0,1,0,1,1,4,1,31156,
1,12314,11/20/2025 21:45:00,0,0,456,19,248,723,0,0,0,0,0,0,0,0,451,19,246,716,42,0,0,403,33,265,701,0,0,399,33,260,692,29,14,14,72,57,21,36,200,251,28,14,14,71,56,21,35,196,248,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2989|1279|827|3532|1584|5024|1837|7708|7820,5,1,0,1,0,3,1,3,2,28764,
1,12314,11/20/2025 22:00:00,0,0,419,34,262,715,0,0,0,0,0,0,0,0,415,34,259,708,47,0,0,464,36,293,793,0,0,455,36,287,778,28,14,7,71,57,21,28,205,212,28,14,7,70,56,21,28,201,212,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3034|1166|808|2906|1021|5233|1842|7448|7645,6,1,0,1,0,3,0,3,2,31526,
1,12314,11/20/2025 22:15:00,0,0,403,34,224,661,0,0,0,0,0,0,0,0,399,33,222,654,43,0,0,391,21,266,678,0,0,387,21,261,669,26,7,7,59,52,13,26,190,229,25,7,7,58,52,13,25,188,227,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2803|915|781|2760|1347|5104|1658|6298|6739,5,1,0,1,0,2,0,2,1,27029,
1,12314,11/20/2025 22:30:00,0,0,417,14,266,697,0,0,0,0,0,0,0,0,409,14,263,686,36,0,0,358,22,237,617,0,0,354,22,232,608,34,14,14,62,55,14,27,172,220,34,14,14,61,54,14,27,172,216,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2709|1033|717|2788|901|3660|1719|6505|6960,4,0,0,2,0,2,1,3,1,25889,
1,12314,11/20/2025 22:45:00,0,0,369,34,269,672,0,0,0,0,0,0,0,0,365,34,266,665,42,0,0,407,25,224,656,0,0,403,25,222,650,33,7,13,60,53,13,27,166,200,33,7,13,59,52,13,27,163,200,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2539|760|658|2933|1010|3453|1542|6154|6685,4,0,0,1,0,1,0,3,2,27706,
1,12314,11/20/2025 23:00:00,0,0,321,23,252,596,0,0,0,0,0,0,0,0,318,23,247,588,45,0,0,338,14,235,587,0,0,335,14,230,579,24,6,6,53,41,18,29,171,194,24,6,6,52,41,18,28,168,192,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2381|800|682|2336|997|4321|1579|5521|6091,4,0,0,1,0,1,1,3,2,22347,
1,12314,11/20/2025 23:15:00,0,0,314,17,223,554,0,0,0,0,0,0,0,0,311,17,221,549,45,0,0,357,26,221,604,0,0,353,25,217,595,22,5,11,55,44,16,22,165,187,22,5,11,54,44,16,22,165,187,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2343|991|557|2735|782|3927|1237|4931|5726,3,0,0,1,0,1,1,1,1,24817,
1,12314,11/20/2025 23:30:00,0,0,327,27,222,576,0,0,0,0,0,0,0,0,324,26,218,568,29,0,0,305,26,227,558,0,0,302,26,222,550,28,11,6,57,45,11,28,170,199,28,11,6,56,44,11,27,170,199,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2166|803|613|2238|593|3268|1397|5486|5155,4,0,0,0,0,1,1,1,1,21716,
1,12314,11/20/2025 23:45:00,0,0,285,20,203,508,0,0,0,0,0,0,0,0,279,20,201,500,35,0,0,270,19,214,503,0,0,267,19,210,496,25,10,5,45,40,10,25,135,170,25,10,5,45,40,10,25,134,168,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2014|891|527|2031|623|3768|1103|4623|5380,4,1,0,1,0,1,0,2,1,21009,
1,12314,11/21/2025 00:00:00,0,0,277,10,169,456,0,0,0,0,0,0,0,0,274,10,167,451,25,0,0,270,11,163,444,0,0,267,11,160,438,18,9,9,41,36,9,18,113,153,18,9,9,40,36,9,18,113,153,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,1868|630|493|1922|792|3162|1110|4300|4786,3,1,0,0,0,2,0,2,2,18128,
1,12314,11/21/2025 00:15:00,0,0,269,16,156,441,0,0,0,0,0,0,0,0,266,16,153,435,24,0,0,231,17,180,428,0,0,226,17,178,421,22,4,9,44,35,9,22,126,148,22,4,9,43,34,9,22,125,147,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,1795|656|505|1925|637|2844|1031|4574|4576,2,0,0,1,0,0,0,2,0,16726,
1,12314,11/21/2025 00:30:00,0,0,256,13,149,418,0,0,0,0,0,0,0,0,253,13,148,414,34,0,0,223,15,142,380,0,0,219,15,141,375,17,4,4,37,29,12,17,124,124,17,4,4,37,28,12,17,124,122,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,1637|466|407|1587|643|2833|978|4099|4302,3,0,0,1,0,0,0,2,1,16572,
1,12314,11/21/2025 00:45:00,0,0,223,10,138,371,0,0,0,0,0,0,0,0,221,10,137,368,22,0,0,207,18,154,379,0,0,205,18,151,374,18,4,4,37,29,7,15,96,114,18,4,4,37,28,7,15,95,114,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,1566|657|376|1748|766|2293|870|3978|4054,3,0,0,0,0,1,0,1,1,14578,
1,12314,11/21/2025 01:00:00,0,0,230,12,145,387,0,0,0,0,0,0,0,0,225,12,142,379,20,0,0,192,9,129,330,0,0,188,9,128,325,19,4,4,34,27,11,19,95,125,19,4,4,34,27,11,19,94,123,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,1466|472|426|1550|416|2474|926|3877|3884,2,0,0,0,0,1,0,1,1,14094,
1,12314,11/21/2025 01:15:00,0,0,178,14,114,306,0,0,0,0,0,0,0,0,176,14,113,303,22,0,0,176,7,113,296,0,0,174,7,111,292,12,6,3,27,24,6,15,82,106,12,6,3,27,24,6,15,82,106,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,1376|596|363|1613|617|2134|804|3349|3470,2,0,0,1,0,1,0,1,1,14947,
1,12314,11/21/2025 01:30:00,0,0,183,8,117,308,0,0,0,0,0,0,0,0,181,8,115,304,21,0,0,192,13,102,307,0,0,190,13,100,303,12,3,3,30,21,6,12,82,94,12,3,3,29,21,6,12,82,93,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,1267|375|372|1372|658|2190|845|3324|3129,2,0,0,1,0,1,0,1,1,14287,
1,12314,11/21/2025 01:45:00,0,0,156,14,96,266,0,0,0,0,0,0,0,0,154,14,94,262,20,0,0,176,9,110,295,0,0,174,9,108,291,10,5,5,24,18,8,10,68,86,10,5,5,24,18,8,10,68,86,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,1216|402|315|1301|415|1875|717|2602|3070,1,0,0,0,0,1,0,1,0,12857,
1,12314,11/21/2025 02:00:00,0,0,166,8,105,279,0,0,0,0,0,0,0,0,164,8,104,276,23,0,0,155,13,112,280,0,0,152,13,110,275,14,6,3,25,19,8,14,72,86,14,6,3,25,19,8,14,72,86,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,1112|303|305|1263|327|1613|683|2671|2941,2,0,0,0,0,1,0,0,1,12629,
1,12314,11/21/2025 02:15:00,0,0,165,14,97,276,0,0,0,0,0,0,0,0,163,14,96,273,16,0,0,170,11,95,276,0,0,167,11,93,271,11,3,5,27,22,8,14,74,82,11,3,5,27,22,8,14,74,82,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,1098|467|278|1203|528|1690|630|2864|2678,2,0,0,0,0,0,0,1,0,10395,
1,12314,11/21/2025 02:30:00,0,0,151,7,96,254,0,0,0,0,0,0,0,0,148,7,95,250,15,0,0,133,7,90,230,0,0,132,7,88,227,13,3,3,25,20,8,10,75,88,13,3,3,25,20,8,10,75,87,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,1045|428|251|1210|285|1395|674|2560|2519,1,0,0,0,0,1,0,1,0,10040,
1,12314,11/21/2025 02:45:00,0,0,132,7,100,239,0,0,0,0,0,0,0,0,129,7,98,234,17,0,0,131,12,88,231,0,0,128,12,87,227,12,5,5,21,19,5,12,63,75,12,5,5,21,19,5,12,63,74,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,992|300|247|1010|381|1716|543|2283|2401,1,0,0,0,0,1,0,1,0,11034,
1,12314,11/21/2025 03:00:00,0,0,140,10,86,236,0,0,0,0,0,0,0,0,137,10,84,231,18,0,0,139,5,83,227,0,0,136,5,82,223,9,5,2,23,16,5,9,65,74,9,5,2,23,16,5,9,64,74,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,925|306|231|1064|500|1745|543|2466|2422,2,0,0,0,0,1,0,1,1,10231,
1,12314,11/21/2025 03:15:00,0,0,124,8,77,209,0,0,0,0,0,0,0,0,123,8,75,206,11,0,0,122,10,69,201,0,0,120,10,68,198,8,2,4,19,16,6,10,56,72,8,2,4,19,16,6,10,55,71,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,870|333|209|916|395|1248|551|2049|2175,1,0,0,0,0,0,0,0,0,8017,
1,12314,11/21/2025 03:30:00,0,0,121,7,81,209,0,0,0,0,0,0,0,0,119,7,80,206,17,0,0,129,10,71,210,0,0,126,10,70,206,8,4,4,21,14,6,10,62,62,8,4,4,21,14,6,10,61,62,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,851|362|239|891|318|1531|499|1987|2182,1,0,0,0,0,0,0,1,0,8450,
1,12314,11/21/2025 03:45:00,0,0,106,8,80,194,0,0,0,0,0,0,0,0,104,8,79,191,12,0,0,106,10,86,202,0,0,105,10,85,200,8,4,4,17,13,6,10,55,59,8,4,4,17,13,6,10,55,58,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,851|228|212|919|339|1115|521|1913|2157,1,0,0,0,0,0,0,0,0,7863,
1,12314,11/21/2025 04:00:00,0,0,117,11,81,209,0,0,0,0,0,0,0,0,116,11,79,206,15,0,0,131,8,74,213,0,0,128,8,73,209,8,2,2,21,14,4,10,52,66,8,2,2,21,14,4,10,51,65,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,828|349|202|773|329|1339|471|1969|2061,1,0,0,0,0,0,0,0,0,7944,
1,12314,11/21/2025 04:15:00,0,0,122,4,74,200,0,0,0,0,0,0,0,0,120,4,73,197,14,0,0,115,4,84,203,0,0,113,4,83,200,8,4,2,18,14,4,8,57,65,8,4,2,18,14,4,8,56,64,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,855|308|234|858|261|1373|501|2141|2104,1,0,0,0,0,0,0,0,0,8849,
1,12314,11/21/2025 04:30:00,0,0,115,9,80,204,0,0,0,0,0,0,0,0,114,9,78,201,14,0,0,111,9,82,202,0,0,110,9,80,199,8,4,4,18,14,6,8,58,62,8,4,4,18,14,6,8,58,61,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,800|311|196|898|276|1241|518|1750|1958,1,0,0,0,0,0,0,0,0,8447,
1,12314,11/21/2025 04:45:00,0,0,120,4,76,200,0,0,0,0,0,0,0,0,119,4,75,198,12,0,0,108,9,81,198,0,0,107,9,80,196,10,2,4,20,16,6,8,51,61,10,2,4,20,16,6,8,51,60,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,799|342|215|853|347|1451|443|2035|1927,1,0,0,0,0,0,0,0,0,7809,
1,12314,11/21/2025 05:00:00,0,0,116,6,60,182,0,0,0,0,0,0,0,0,115,6,59,180,11,0,0,110,9,68,187,0,0,109,9,67,185,9,2,4,18,14,4,7,47,61,9,2,4,18,14,4,7,46,60,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,754|211|187|841|358|1339|470|1944|1810,1,0,0,0,0,0,0,1,0,8524,
1,12314,11/21/2025 05:15:00,0,0,119,8,76,203,0,0,0,0,0,0,0,0,118,8,75,201,11,0,0,103,4,71,178,0,0,102,4,70,176,8,2,2,20,16,4,10,60,68,8,2,2,20,16,4,10,59,67,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,750|286|193|771|287|1268|461|1863|1921,1,0,0,0,0,0,0,0,0,7275,
1,12314,11/21/2025 05:30:00,0,0,109,4,77,190,0,0,0,0,0,0,0,0,108,4,75,187,14,0,0,102,8,62,172,0,0,100,8,61,169,7,4,2,19,15,4,7,49,62,7,4,2,19,15,4,7,48,61,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,756|307|191|734|353|1172|465|1703|1876,1,0,0,0,0,0,0,0,0,7727,
1,12314,11/21/2025 05:45:00,0,0,112,9,74,195,0,0,0,0,0,0,0,0,110,9,73,192,15,0,0,113,5,64,182,0,0,112,5,63,180,10,4,4,19,13,4,8,56,65,10,4,4,19,13,4,8,55,64,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,765|225|207|776|274|1126|434|1777|1960,1,0,0,0,0,0,0,0,0,8514,
1,12314,11/21/2025 06:00:00,0,0,112,8,68,188,0,0,0,0,0,0,0,0,111,8,67,186,14,0,0,113,6,63,182,0,0,111,6,62,179,7,2,4,19,13,6,7,48,58,7,2,4,19,13,6,7,48,57,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,802|263|199|848|358|1176|446|1708|2030,1,0,0,0,0,0,0,1,0,7598,
1,12314,11/21/2025 06:15:00,0,0,108,9,74,191,0,0,0,0,0,0,0,0,106,9,73,188,14,0,0,121,8,80,209,0,0,120,8,79,207,8,2,2,17,13,6,8,51,58,8,2,2,17,13,6,8,50,58,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,812|249|195|739|321|1220|449|1929|2006,1,0,0,0,0,0,0,1,0,7264,
